SETPOINT,PV 1,PV 2,MV 1,MV 2,Outcome
20,5,23,10,40,5
20,5,23,10,39,5
20,4,23,9,38,5
20,2,22,13,43,5
20,2,22,9,45,5
20,3,22,9,44,5
20,4,22,9,42,5
20,4,22,8,40,5
20,3,22,8,40,5
20,3,22,8,41,5
20,3,22,7,40,5
20,1,22,7,41,5
20,1,21,9,46,5
20,3,21,7,48,5
20,4,20,9,42,5
20,5,20,8,40,5
20,4,20,8,39,5
20,2,20,8,41,5
20,3,20,8,44,5
20,3,20,8,44,5
20,4,20,8,42,5
20,4,20,8,40,5
20,4,20,8,39,5
20,3,20,8,39,5
20,2,20,8,40,5
20,2,20,8,43,5
20,2,19,12,47,5
20,4,19,9,43,5
20,5,19,9,40,5
20,4,19,9,39,5
20,3,19,9,42,5
20,3,19,9,43,5
20,4,19,10,44,5
20,4,19,10,42,5
20,5,19,10,41,5
20,5,19,10,40,5
20,5,19,10,40,5
20,4,19,10,39,5
20,4,19,10,41,5
20,3,19,11,43,6
20,2,19,11,47,6
20,3,19,11,46,6
20,5,19,11,45,6
20,6,19,11,43,6
20,6,19,11,41,6
20,6,19,12,38,6
20,4,19,12,41,6
20,3,19,12,44,6
20,4,19,12,45,6
20,5,19,12,45,6
20,6,19,12,43,6
20,6,20,7,40,6
20,5,20,12,37,6
20,4,20,12,41,6
20,3,20,12,43,6
20,3,20,12,45,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,41,6
20,6,20,12,38,6
20,6,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,45,6
20,4,20,12,44,6
20,5,20,12,42,6
20,6,20,12,41,6
20,6,20,12,38,6
20,4,20,12,38,6
20,4,20,12,42,6
20,4,20,12,44,6
20,5,20,12,44,6
20,5,20,12,42,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,42,6
20,2,20,12,45,6
20,3,20,12,46,6
20,5,20,12,45,6
20,6,20,12,44,6
20,6,20,12,41,6
20,6,20,12,38,6
20,4,20,12,40,6
20,4,20,12,43,6
20,3,20,12,44,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,41,6
20,6,20,12,39,6
20,5,20,12,39,6
20,5,20,12,41,6
20,3,20,12,42,6
20,3,20,12,45,6
20,5,20,12,44,6
20,6,20,12,43,6
20,6,20,12,40,6
20,6,20,12,39,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,44,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,45,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,40,6
20,3,20,12,45,6
20,3,20,12,46,6
20,5,20,12,45,6
20,6,20,12,43,6
20,6,20,12,40,6
20,5,20,12,39,6
20,4,20,12,43,6
20,4,20,12,44,6
20,4,20,12,44,6
20,5,20,12,43,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,40,6
20,3,20,12,44,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,43,6
20,5,20,12,42,6
20,5,20,12,42,6
20,5,20,12,41,6
20,6,20,12,40,6
20,5,20,12,38,6
20,4,20,12,40,6
20,4,20,12,43,6
20,4,20,12,44,6
20,5,20,12,43,6
20,6,20,12,42,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,38,6
20,3,20,12,44,6
20,4,20,12,44,6
20,5,20,12,44,6
20,5,20,12,42,6
20,6,20,12,41,6
20,5,20,12,38,6
20,4,20,12,42,6
20,3,20,12,45,6
20,3,20,12,46,6
20,5,20,12,45,6
20,6,20,12,43,6
20,6,20,12,41,6
20,6,20,12,39,6
20,4,20,12,41,6
20,3,20,12,44,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,43,6
20,6,20,12,40,6
20,6,20,12,38,6
20,4,20,12,40,6
20,3,20,12,43,6
20,3,20,12,46,6
20,4,20,12,45,6
20,6,20,12,44,6
20,6,20,12,39,6
20,6,20,12,38,6
20,5,20,12,39,6
20,3,20,12,42,6
20,3,20,12,45,6
20,4,20,12,46,6
20,5,20,12,43,6
20,6,20,12,40,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,3,20,12,46,6
20,4,20,12,45,6
20,6,20,12,44,6
20,6,20,12,40,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,38,6
20,3,20,12,45,6
20,4,20,12,46,6
20,4,20,12,44,6
20,5,20,12,43,6
20,6,20,12,40,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,42,6
20,3,20,12,45,6
20,4,20,12,46,6
20,5,20,12,45,6
20,6,20,12,43,6
32,6,20,15,41,1
32,6,20,17,45,1
32,7,20,19,45,1
32,8,20,21,46,1
32,9,20,23,46,1
32,10,20,24,46,1
32,11,21,25,43,1
32,11,21,27,43,1
32,11,21,29,45,1
32,12,21,30,45,1
32,12,22,29,46,1
32,13,22,33,44,1
32,14,22,34,46,1
32,15,22,36,45,1
32,15,23,37,44,1
32,14,23,38,44,1
32,15,23,39,46,1
32,16,23,41,47,1
32,16,23,42,47,1
32,17,24,42,44,1
32,18,24,44,46,1
32,18,24,45,45,1
32,19,25,44,42,1
32,18,25,47,42,1
32,19,25,48,46,1
32,19,26,49,45,1
32,19,26,49,45,1
32,20,26,50,44,1
32,20,26,51,45,1
32,21,27,50,42,1
32,21,27,51,43,1
32,21,27,52,45,1
32,21,28,48,44,1
32,21,28,53,45,1
32,22,28,53,46,1
32,22,28,54,44,1
32,22,29,53,40,1
32,22,29,54,42,1
32,22,29,55,43,1
32,22,29,55,45,1
32,22,30,54,40,1
32,22,30,55,43,1
32,22,30,56,44,1
32,22,30,56,44,1
32,22,31,54,44,1
32,22,31,56,44,1
32,23,31,56,44,1
32,23,31,56,41,1
32,22,32,51,41,1
32,22,32,55,42,1
32,22,32,55,43,1
32,22,32,55,43,1
32,22,32,55,43,1
32,22,32,55,43,1
32,22,33,55,43,1
32,22,33,54,42,1
32,22,33,54,42,1
32,22,33,54,42,1
32,22,33,54,42,1
32,21,33,54,44,1
32,21,33,54,45,1
32,22,33,54,44,1
32,21,34,52,39,1
32,20,34,52,41,1
32,18,34,52,49,1
32,19,34,52,48,1
32,21,34,52,47,1
32,21,34,51,44,1
32,21,34,51,44,1
32,21,34,51,43,1
32,21,34,50,42,1
32,21,34,50,41,1
32,21,34,50,41,1
32,20,34,49,40,1
32,20,34,49,42,1
32,19,34,49,41,1
32,19,35,49,43,1
32,18,34,48,37,1
32,16,34,48,49,1
32,17,34,48,52,1
32,18,34,47,51,1
32,20,34,47,46,1
32,20,34,47,43,1
32,20,34,46,41,1
32,19,35,45,39,1
32,18,35,45,40,1
32,16,35,44,44,1
32,17,34,44,48,1
32,17,34,47,50,1
32,18,34,44,43,1
32,18,35,38,46,1
32,18,35,41,37,1
32,16,35,45,42,1
32,15,35,44,51,1
32,17,34,43,47,1
32,17,34,42,45,1
32,18,34,41,44,1
32,18,34,41,39,1
32,16,34,41,41,1
32,15,34,41,45,1
32,15,34,40,46,1
32,16,34,40,46,1
32,16,34,40,44,1
32,16,34,39,43,1
32,17,34,39,41,1
32,17,34,39,40,1
32,15,34,38,41,1
32,13,34,38,44,1
32,14,34,38,48,1
32,15,34,37,48,1
32,16,34,37,41,1
32,15,34,37,41,1
32,13,34,37,44,1
32,13,34,36,48,1
32,14,34,36,48,1
32,16,33,37,48,1
32,16,33,36,41,1
32,16,33,36,40,1
32,16,33,36,39,1
32,14,33,36,39,1
32,12,33,36,43,1
32,12,33,36,48,2
32,14,33,35,49,2
32,15,33,35,43,2
32,15,33,35,41,2
32,15,33,35,40,2
32,15,33,35,40,2
32,13,33,35,40,2
32,12,33,35,43,2
32,12,33,34,49,2
32,14,33,34,48,2
32,14,33,34,44,2
32,15,32,35,44,2
32,15,32,35,41,2
32,15,32,35,40,2
32,14,32,35,40,2
32,12,32,35,46,2
32,13,32,35,47,2
32,14,32,35,47,2
32,15,32,35,43,2
32,15,32,35,40,2
32,14,32,35,40,2
32,14,32,35,42,2
32,14,32,35,43,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,13,32,35,40,2
32,12,32,35,48,2
32,13,32,35,48,2
32,14,32,35,46,2
32,15,32,35,43,2
32,15,32,35,40,2
32,14,32,35,40,2
32,14,32,35,43,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,41,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,14,32,35,42,2
32,13,32,35,41,2
32,14,31,37,44,2
32,14,32,38,46,2
32,15,31,39,36,2
32,14,31,37,37,2
32,12,31,36,42,2
32,11,31,36,48,2
32,12,31,36,51,2
32,14,31,36,51,2
32,15,31,36,45,2
32,16,31,37,43,2
32,16,31,37,41,2
32,15,31,37,41,2
32,13,31,37,42,2
32,14,31,37,48,2
32,15,31,37,47,2
32,16,31,38,44,2
32,16,31,38,42,2
32,16,31,38,42,2
32,15,31,38,42,2
32,13,31,38,43,2
32,14,31,38,49,2
32,15,31,38,47,2
32,16,31,39,44,2
32,16,31,39,43,2
32,16,31,34,37,2
32,14,32,37,44,2
32,13,31,41,44,2
32,14,31,39,54,2
32,16,31,39,50,2
32,17,31,39,45,2
32,18,31,40,44,2
32,18,32,38,42,2
32,17,32,39,37,2
32,15,32,39,43,2
32,15,32,39,45,2
32,15,32,39,45,2
32,16,32,39,44,2
32,16,32,39,43,2
32,16,32,39,43,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,42,2
32,15,32,39,43,2
32,16,32,39,44,2
32,16,32,39,43,2
32,16,32,39,42,2
32,15,32,39,43,2
32,13,32,39,47,2
32,14,32,39,50,2
32,15,32,39,48,2
32,16,32,39,45,2
32,16,32,39,44,2
32,17,32,39,43,2
32,16,32,39,41,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,41,2
32,16,32,39,41,2
32,15,32,39,42,2
32,13,32,39,46,2
32,14,32,39,51,2
32,15,32,39,48,2
32,16,32,39,45,2
32,17,32,39,43,2
32,17,32,39,40,2
32,16,32,39,41,2
32,14,32,39,43,2
32,14,32,39,48,2
32,16,32,39,48,2
32,16,32,39,45,2
32,16,32,39,43,2
32,17,32,39,41,2
32,15,32,39,41,2
32,14,32,39,44,2
32,15,32,39,48,2
32,16,32,39,47,2
32,16,32,39,43,2
32,17,32,39,42,2
32,17,32,39,40,2
32,16,32,39,41,2
32,16,32,39,42,2
32,15,32,39,42,2
32,15,32,39,44,2
32,16,32,39,43,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,41,2
32,16,32,39,41,2
32,16,32,39,41,2
32,15,32,39,42,2
32,15,32,39,43,2
32,15,32,39,43,2
32,15,32,39,44,2
32,15,32,39,44,2
32,16,32,39,44,2
32,16,32,39,42,2
32,16,32,39,41,2
32,16,32,39,41,2
32,15,32,39,42,2
32,15,32,39,43,2
32,15,32,39,44,2
32,15,32,39,44,2
32,15,32,39,43,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,41,2
32,15,32,39,41,2
32,16,32,39,42,2
32,16,32,39,43,2
32,16,32,39,43,2
32,16,32,39,42,2
32,15,32,39,41,2
32,13,32,39,44,2
32,14,32,39,49,2
32,15,32,39,47,2
32,16,32,39,44,2
8,16,32,33,37,3
8,15,32,29,32,3
8,13,32,25,29,3
8,12,32,22,29,3
8,10,32,18,27,3
8,8,32,15,26,3
8,7,32,11,25,3
8,5,31,10,24,3
8,3,31,5,25,3
8,2,31,2,24,3
8,1,30,2,28,3
8,0,29,3,28,3
8,0,27,0,28,3
8,0,26,1,28,3
8,0,24,0,28,3
8,0,23,0,28,3
8,0,21,1,31,3
8,0,19,0,29,3
8,0,18,1,29,3
8,0,17,0,29,3
8,0,15,3,29,3
8,0,14,0,29,3
8,0,13,0,29,3
8,0,11,2,29,3
8,0,10,5,29,3
8,0,9,4,29,3
8,0,8,4,30,3
8,0,7,5,31,3
8,0,6,4,32,3
8,0,5,5,37,3
8,0,4,7,36,3
8,0,4,6,39,3
8,0,3,7,43,3
8,0,2,10,43,3
8,2,2,9,47,3
8,3,2,10,43,3
8,4,3,8,38,3
8,4,3,11,40,3
8,2,4,11,40,3
8,2,5,6,46,3
8,3,5,11,49,3
8,5,5,12,48,3
8,6,6,11,41,3
8,6,7,7,39,3
8,6,7,11,37,3
8,5,8,9,37,3
8,3,8,11,39,3
8,3,9,7,42,3
8,2,9,10,43,3
8,1,9,10,48,3
8,2,9,10,51,3
8,4,9,9,48,3
8,6,10,7,43,3
8,6,10,8,38,3
8,4,10,8,38,3
8,3,11,6,37,3
8,2,11,6,40,3
8,1,11,6,43,3
8,1,11,6,46,3
8,2,10,7,47,3
8,4,11,6,39,3
8,4,11,4,35,3
8,3,11,4,35,3
8,2,11,4,37,3
8,1,11,4,36,3
8,0,11,3,41,3
8,0,10,3,41,3
8,1,9,4,43,3
8,2,9,3,40,3
8,3,9,3,37,3
8,2,9,3,34,3
8,1,9,3,36,3
8,0,9,3,40,3
8,1,8,5,43,3
8,2,8,3,40,3
8,2,8,3,38,3
8,2,8,3,37,3
8,1,8,1,37,3
8,1,8,3,44,3
8,2,8,3,40,3
8,2,8,3,38,3
8,2,8,3,38,3
8,1,8,3,38,3
8,0,8,3,41,3
8,1,7,6,42,3
8,2,7,4,46,3
8,3,8,4,37,3
8,2,8,3,35,3
8,1,8,4,37,3
8,1,8,4,41,3
8,1,8,4,41,3
8,2,7,5,41,3
8,2,8,1,35,3
8,2,8,4,37,3
8,1,8,4,40,3
8,1,7,4,42,3
8,1,7,5,45,3
8,2,7,5,43,3
8,3,7,5,39,3
8,2,8,4,37,3
8,2,8,4,39,3
8,1,8,4,40,3
8,0,8,4,42,3
8,1,7,4,44,3
8,3,7,5,51,3
8,4,7,5,38,3
8,4,8,4,35,3
8,2,8,5,35,3
8,1,9,2,38,3
8,1,9,4,40,3
8,2,8,6,42,3
8,2,8,4,40,3
8,2,8,4,39,3
8,1,9,3,38,3
8,1,8,5,45,3
8,2,8,4,43,3
8,3,8,4,40,3
8,2,8,4,37,3
8,1,9,3,39,3
8,1,8,6,41,3
8,1,8,4,43,3
8,1,7,6,43,4
8,2,7,5,45,4
8,3,7,5,39,4
8,3,7,5,38,4
8,1,8,4,37,4
8,1,8,4,41,4
8,1,8,4,43,4
8,2,7,5,50,4
8,4,7,5,42,4
8,3,8,5,35,4
8,2,8,5,37,4
8,1,9,0,40,4
8,1,8,8,42,4
8,2,8,5,44,4
8,3,8,5,43,4
8,3,8,5,37,4
8,2,8,5,36,4
8,1,8,5,39,4
8,1,8,5,40,4
8,1,8,5,42,4
8,1,8,5,43,4
8,2,8,5,43,4
8,3,8,5,40,4
8,3,8,5,37,4
8,2,8,5,37,4
8,1,9,3,40,4
8,2,8,9,42,4
8,2,8,4,44,4
8,3,9,0,37,4
8,2,9,4,36,4
8,1,9,3,39,4
8,1,9,3,41,4
8,0,8,6,41,4
8,1,8,4,45,4
8,2,7,5,42,4
8,3,8,4,37,4
8,2,8,4,36,4
8,1,9,4,38,4
8,1,8,4,37,4
8,0,8,4,42,4
8,2,7,6,45,4
8,2,7,5,40,4
8,3,8,2,38,4
8,3,8,4,35,4
8,1,8,4,36,4
8,1,8,4,40,4
8,1,8,4,43,4
8,2,7,6,46,4
8,3,8,5,40,4
8,3,8,4,35,4
8,2,8,5,35,4
8,1,8,5,38,4
8,1,8,5,43,4
8,2,8,5,41,4
8,3,8,5,38,4
8,2,8,5,36,4
8,1,9,4,34,4
8,1,8,4,40,4
8,0,8,4,47,4
8,0,7,5,47,4
8,2,6,7,49,4
8,4,6,6,43,4
8,4,7,5,33,4
8,3,7,6,36,4
8,2,8,2,37,4
8,1,8,5,44,4
8,1,8,5,45,4
8,2,7,6,45,4
8,4,8,6,41,4
8,3,8,6,36,4
8,3,8,6,37,4
8,1,9,0,38,4
8,1,9,5,42,4
8,1,8,6,46,4
8,2,8,5,43,4
8,3,8,5,40,4
8,3,8,5,37,4
8,1,9,4,37,4
8,1,9,5,43,4
8,1,8,7,46,4
8,2,9,6,42,4
8,3,9,4,38,4
8,2,9,4,36,4
8,2,9,4,37,4
8,1,10,1,39,4
8,1,9,4,42,4
8,2,8,6,48,4
8,3,8,4,41,4
8,3,9,4,37,4
8,2,9,3,33,4
8,1,9,3,36,4
8,1,9,3,40,4
8,0,8,5,48,4
8,2,8,4,44,4
8,2,7,5,43,4
8,3,8,4,36,4
8,2,8,4,35,4
8,1,8,4,37,4
8,1,8,4,41,4
8,2,8,4,41,4
8,2,8,4,38,4
8,2,8,4,38,4
8,1,8,4,39,4
8,1,8,4,41,4
8,2,7,8,45,4
8,3,7,5,39,4
8,3,8,4,32,4
8,1,8,4,37,4
8,1,8,4,41,4
8,1,8,4,42,4
8,2,7,6,42,4
8,2,8,2,40,4
8,3,8,4,37,4
8,2,8,4,36,4
8,1,8,4,39,4
8,1,8,4,42,4
8,2,8,4,42,4
8,3,8,4,39,4
8,2,8,4,37,4
8,1,8,4,39,4
8,1,8,4,42,4
8,2,8,4,43,4
8,3,8,4,40,4
8,2,8,4,36,4
8,1,8,4,39,4
8,1,8,4,42,4
8,2,8,4,42,4
8,2,8,2,44,4
8,3,8,4,39,4
8,2,8,4,36,4
8,1,8,4,41,4
8,1,8,4,43,4
8,1,8,4,43,4
8,2,7,6,50,4
8,3,7,5,44,4
8,4,7,5,40,4
8,3,8,4,34,4
8,2,8,5,37,4
8,1,8,5,41,4
8,1,8,6,39,4
8,0,8,5,45,4
8,2,7,6,52,4
8,4,7,6,45,4
8,4,7,6,37,4
8,3,8,4,32,4
8,2,8,5,37,4
8,1,8,5,41,4
8,2,8,6,44,4
8,3,8,5,42,4
8,3,9,3,34,4
8,2,9,4,37,4
8,1,9,4,41,4
8,1,9,4,42,4
8,1,8,5,48,4
8,2,8,5,44,4
8,3,8,5,41,4
8,3,8,5,38,4
8,3,9,1,34,4
8,2,9,4,35,4
8,1,9,4,38,4
8,1,9,4,41,4
8,1,8,9,48,4
8,3,8,4,41,4
8,3,8,4,36,4
8,1,9,3,35,4
8,1,9,3,39,4
8,0,8,3,41,4
8,1,7,4,45,4
8,2,7,5,43,4
8,3,7,5,39,4
8,3,8,3,34,4
8,2,8,4,35,4
8,1,8,4,37,4
8,1,8,4,42,4
8,2,8,4,41,4
8,3,8,4,39,4
8,2,8,4,38,4
8,1,9,1,38,4
8,1,8,6,39,4
8,2,8,4,45,4
8,3,8,4,39,4
8,3,8,4,35,4
8,2,8,4,36,4
8,1,9,3,35,4
8,0,8,4,43,4
8,1,8,4,42,4
8,3,7,5,39,4
8,2,8,3,32,4
8,1,8,4,38,4
8,1,8,4,41,4
8,1,7,6,42,4
8,2,7,5,43,4
8,3,7,5,41,4
8,3,7,5,37,4
8,1,8,4,37,4
20,1,8,8,45,5
20,2,8,10,48,5
20,4,8,12,49,5
20,5,8,14,46,5
20,6,9,13,41,5
20,7,9,16,41,5
20,5,10,15,44,5
20,5,10,19,49,5
20,7,10,20,52,5
20,8,11,21,51,5
20,10,11,22,46,5
20,11,12,23,41,5
20,11,12,24,41,5
20,9,13,24,37,5
20,8,13,26,47,5
20,9,14,23,51,5
20,11,14,27,49,5
20,12,14,28,45,5
20,13,15,27,40,5
20,11,15,29,42,5
20,11,16,27,45,5
20,11,16,29,46,5
20,12,16,30,46,5
20,13,17,30,44,5
20,13,17,30,43,5
20,14,18,31,41,5
20,14,18,30,38,5
20,13,18,31,39,5
20,11,19,26,42,5
20,10,19,30,47,5
20,8,19,30,51,5
20,9,19,31,57,5
20,11,19,31,55,5
20,13,20,28,51,5
20,14,20,30,43,5
20,14,20,30,38,5
20,13,20,30,39,5
20,12,21,29,38,5
20,11,21,29,44,5
20,11,21,29,45,5
20,12,21,29,45,5
20,12,22,25,38,5
20,12,22,28,40,5
20,10,22,28,42,5
20,9,22,27,47,5
20,10,22,27,49,5
20,11,22,27,47,5
20,12,22,26,41,5
20,12,23,23,36,5
20,11,23,25,37,5
20,9,23,24,38,5
20,8,23,24,42,5
20,9,23,24,46,5
20,9,23,23,44,5
20,10,23,23,41,5
20,10,23,22,40,5
20,10,23,22,39,5
20,8,23,21,39,5
20,7,23,21,42,5
20,7,23,20,43,5
20,8,23,20,42,5
20,8,23,20,42,5
20,8,23,19,42,5
20,8,24,20,36,5
20,6,24,17,42,5
20,6,23,20,46,5
20,7,23,19,44,5
20,7,23,17,41,5
20,7,23,16,40,5
20,7,23,16,39,5
20,6,23,15,38,5
20,5,23,15,39,5
20,4,23,14,43,5
20,5,23,14,46,5
20,6,23,13,44,5
20,6,23,13,40,5
20,6,23,13,40,5
20,6,23,12,38,5
20,5,23,12,37,5
20,4,23,11,39,5
20,4,23,11,43,5
20,4,23,10,41,5
20,4,23,10,41,5
20,3,23,9,41,5
20,3,22,10,43,5
20,3,22,9,45,5
20,4,22,9,42,5
20,4,22,9,41,5
20,5,22,8,39,5
20,4,22,8,38,5
20,3,22,8,38,5
20,2,22,8,40,5
20,2,22,7,44,5
20,3,22,7,42,5
20,3,21,9,45,5
20,3,21,7,41,5
20,4,21,7,40,5
20,2,21,7,38,5
20,2,21,7,41,5
20,2,21,7,44,5
20,3,20,9,45,5
20,4,20,7,41,5
20,4,20,7,39,5
20,4,20,7,38,5
20,2,20,7,39,5
20,2,20,7,42,5
20,2,20,7,45,5
20,4,20,7,42,5
20,4,19,8,42,5
20,4,19,8,40,5
20,4,19,8,40,5
20,3,19,8,40,5
20,2,19,9,45,5
20,3,19,9,46,5
20,4,19,9,43,5
20,4,19,9,41,5
20,5,19,9,41,5
20,5,19,9,40,5
20,4,19,10,40,5
20,2,19,10,43,5
20,3,19,10,47,5
20,4,19,10,46,6
20,5,19,10,44,6
20,4,19,10,41,6
20,4,19,10,42,6
20,5,19,11,41,6
20,5,19,11,41,6
20,5,19,11,41,6
20,5,19,11,41,6
20,3,19,11,41,6
20,3,19,11,46,6
20,4,19,11,47,6
20,5,19,12,45,6
20,6,19,12,42,6
20,6,19,12,40,6
20,6,19,12,39,6
20,5,20,11,38,6
20,4,20,11,42,6
20,3,20,11,44,6
20,4,20,11,45,6
20,5,20,11,44,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,41,6
20,2,20,11,44,6
20,3,20,11,47,6
20,4,20,11,46,6
20,6,20,11,44,6
20,6,20,11,39,6
20,6,20,11,38,6
20,5,20,11,38,6
20,3,20,11,42,6
20,2,20,11,44,6
20,3,20,11,48,6
20,5,20,11,45,6
20,6,20,11,43,6
20,6,20,11,39,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,39,6
20,3,20,11,45,6
20,4,20,11,46,6
20,5,20,11,44,6
20,6,20,11,43,6
20,6,20,11,39,6
20,6,20,11,38,6
20,4,20,11,41,6
20,3,20,11,44,6
20,2,20,11,48,6
20,4,20,11,47,6
20,5,20,11,45,6
20,6,20,11,42,6
20,6,20,11,39,6
20,6,20,11,38,6
20,4,20,11,40,6
20,3,20,11,42,6
20,4,20,11,46,6
20,4,20,11,45,6
20,6,20,11,42,6
20,6,20,11,38,6
20,6,20,11,38,6
20,5,20,11,39,6
20,3,20,11,42,6
20,3,20,11,45,6
20,4,20,11,46,6
20,5,20,11,44,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,46,6
20,4,20,11,45,6
20,5,20,11,44,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,38,6
20,3,20,11,45,6
20,4,20,11,46,6
20,4,20,11,44,6
20,5,20,11,43,6
20,6,20,11,42,6
20,6,20,11,38,6
20,4,20,11,40,6
20,3,20,11,44,6
20,3,20,11,46,6
20,4,20,11,44,6
20,5,20,11,43,6
20,6,20,11,41,6
20,6,20,11,38,6
20,4,20,11,39,6
20,3,20,11,43,6
20,3,20,11,45,6
20,5,20,11,44,6
20,5,20,11,43,6
20,5,20,11,41,6
20,6,20,11,39,6
20,5,20,11,38,6
20,3,20,11,41,6
20,3,20,11,44,6
20,4,20,11,46,6
20,5,20,11,42,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,43,6
20,4,20,11,45,6
20,5,20,11,43,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,39,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,44,6
20,5,20,11,42,6
20,6,20,11,41,6
20,6,20,11,38,6
20,4,20,11,39,6
20,3,20,11,43,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,44,6
20,5,20,11,42,6
20,6,20,11,42,6
20,5,20,11,38,6
20,4,20,11,41,6
20,3,20,11,44,6
20,4,20,11,45,6
20,5,20,11,44,6
20,6,20,11,42,6
20,6,20,11,38,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,43,6
20,4,20,11,45,6
20,5,20,11,45,6
20,5,20,11,42,6
20,6,20,11,42,6
20,6,20,11,38,6
20,5,20,11,38,6
20,5,20,11,40,6
20,4,20,11,41,6
20,4,20,11,42,6
20,5,20,11,41,6
20,5,20,11,41,6
20,5,20,11,41,6
20,5,20,11,40,6
20,5,20,11,40,6
20,3,20,11,40,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,43,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,3,20,11,44,6
20,4,20,11,46,6
20,4,20,11,44,6
20,5,20,11,43,6
20,6,20,11,42,6
20,6,20,11,40,6
20,5,20,11,38,6
20,3,20,11,43,6
20,4,20,11,44,6
20,5,20,11,44,6
20,5,20,11,42,6
20,6,20,11,41,6
20,5,20,11,40,6
20,4,20,11,42,6
20,4,20,11,45,6
20,4,20,11,44,6
20,5,20,11,43,6
32,6,20,16,45,1
32,7,20,17,45,1
32,8,20,19,44,1
32,8,20,21,44,1
32,9,20,23,46,1
32,10,20,24,46,1
32,10,21,25,42,1
32,11,21,27,45,1
32,11,21,29,45,1
32,12,21,30,45,1
32,13,22,29,46,1
32,13,22,33,45,1
32,14,22,34,45,1
32,15,22,36,44,1
32,15,22,37,46,1
32,16,23,38,44,1
32,16,23,39,43,1
32,17,23,41,45,1
32,17,24,40,44,1
32,17,24,43,43,1
32,18,24,44,45,1
32,18,24,45,44,1
32,19,25,45,43,1
32,19,25,47,44,1
32,19,25,48,43,1
32,19,26,46,44,1
32,19,26,49,43,1
32,19,26,50,46,1
32,20,27,51,46,1
32,21,27,51,45,1
32,21,27,52,44,1
32,21,27,52,44,1
32,21,28,51,45,1
32,22,28,53,43,1
32,22,28,53,43,1
32,22,28,54,43,1
32,22,29,54,41,1
32,21,29,54,42,1
32,22,29,55,45,1
32,22,30,53,41,1
32,21,30,55,44,1
32,22,30,55,45,1
32,22,30,55,44,1
32,22,31,56,44,1
32,22,31,55,39,1
32,22,31,55,44,1
32,22,31,56,44,1
32,22,31,56,44,1
32,22,32,52,44,1
32,22,32,55,43,1
32,22,32,55,44,1
32,22,32,55,44,1
32,23,32,55,43,1
32,22,32,55,40,1
32,22,33,54,37,1
